language,period,repetition,test_accuracy,test_f1_macro,training_logs,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
pt,full,10,0.43902439024390244,0.2726423902894491,"[{""loss"": 1.0882, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0237, ""grad_norm"": 12.50716495513916, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0968, ""grad_norm"": 14.307549476623535, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 484.4528, ""train_samples_per_second"": 0.997, ""train_steps_per_second"": 0.037, ""train_loss"": 1.069562276204427, ""epoch"": 3.0}]",0.47058823529411764,0.9411764705882353,0.6274509803921569,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.19047619047619047
pt,full,11,0.4634146341463415,0.30862470862470864,"[{""loss"": 1.0728, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0891, ""grad_norm"": 14.961775779724121, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0394, ""grad_norm"": 13.685929298400879, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 491.271, ""train_samples_per_second"": 0.983, ""train_steps_per_second"": 0.037, ""train_loss"": 1.067093743218316, ""epoch"": 3.0}]",0.4473684210526316,1.0,0.6181818181818182,0.6666666666666666,0.2,0.3076923076923077,0.0,0.0,0.0
pt,full,12,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0872, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0708, ""grad_norm"": 14.175714492797852, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0866, ""grad_norm"": 14.44450569152832, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 494.4469, ""train_samples_per_second"": 0.977, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0815472073025174, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,13,0.36585365853658536,0.1851851851851852,"[{""loss"": 1.1373, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0638, ""grad_norm"": 11.174093246459961, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0103, ""grad_norm"": 11.041061401367188, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 514.6477, ""train_samples_per_second"": 0.939, ""train_steps_per_second"": 0.035, ""train_loss"": 1.070481194390191, ""epoch"": 3.0}]",0.40540540540540543,0.8823529411764706,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,14,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.2133, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0598, ""grad_norm"": 10.908245086669922, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0403, ""grad_norm"": 12.51903247833252, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 486.4288, ""train_samples_per_second"": 0.993, ""train_steps_per_second"": 0.037, ""train_loss"": 1.1044379340277777, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,15,0.43902439024390244,0.25943646996278574,"[{""loss"": 1.0321, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0147, ""grad_norm"": 11.839954376220703, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0562, ""grad_norm"": 12.362225532531738, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 487.8535, ""train_samples_per_second"": 0.99, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0343424479166667, ""epoch"": 3.0}]",0.425,1.0,0.5964912280701754,1.0,0.1,0.18181818181818182,0.0,0.0,0.0
pt,full,16,0.4146341463414634,0.3021181716833891,"[{""loss"": 1.0824, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1133, ""grad_norm"": 13.00312328338623, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0434, ""grad_norm"": 10.999011039733887, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 495.4385, ""train_samples_per_second"": 0.975, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0797068277994792, ""epoch"": 3.0}]",0.41379310344827586,0.7058823529411765,0.5217391304347826,0.0,0.0,0.0,0.4166666666666667,0.35714285714285715,0.38461538461538464
pt,full,17,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0963, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0823, ""grad_norm"": 13.661203384399414, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0643, ""grad_norm"": 14.340703010559082, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 495.653, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0809902615017362, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,18,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0949, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0417, ""grad_norm"": 10.054364204406738, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0611, ""grad_norm"": 12.003028869628906, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 482.3942, ""train_samples_per_second"": 1.001, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0658916897243924, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,19,0.4634146341463415,0.30128205128205127,"[{""loss"": 1.0614, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1062, ""grad_norm"": 13.422069549560547, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9882, ""grad_norm"": 11.359082221984863, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 494.7108, ""train_samples_per_second"": 0.976, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0519688924153645, ""epoch"": 3.0}]",0.4857142857142857,1.0,0.6538461538461539,0.3333333333333333,0.2,0.25,0.0,0.0,0.0
pt,full,20,0.4634146341463415,0.2857142857142857,"[{""loss"": 1.0767, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0386, ""grad_norm"": 11.025059700012207, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1612, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 498.2058, ""train_samples_per_second"": 0.969, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0921588473849826, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.19047619047619047
pt,full,21,0.5121951219512195,0.37481481481481477,"[{""loss"": 1.0867, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0223, ""grad_norm"": 10.514934539794922, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.008, ""grad_norm"": 11.191027641296387, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 490.5836, ""train_samples_per_second"": 0.985, ""train_steps_per_second"": 0.037, ""train_loss"": 1.039019266764323, ""epoch"": 3.0}]",0.5151515151515151,1.0,0.68,0.5,0.4,0.4444444444444444,0.0,0.0,0.0
pt,full,22,0.4146341463414634,0.23456790123456792,"[{""loss"": 1.0903, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1188, ""grad_norm"": Infinity, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 1.0628, ""grad_norm"": 12.437166213989258, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 503.2267, ""train_samples_per_second"": 0.96, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0906253390842013, ""epoch"": 3.0}]",0.43243243243243246,0.9411764705882353,0.5925925925925926,0.0,0.0,0.0,0.25,0.07142857142857142,0.1111111111111111
pt,full,23,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.2015, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0235, ""grad_norm"": 11.456374168395996, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0215, ""grad_norm"": 15.673051834106445, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 493.0795, ""train_samples_per_second"": 0.98, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0821974012586806, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,24,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0996, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.104, ""grad_norm"": 12.809706687927246, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0818, ""grad_norm"": 13.980927467346191, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 493.0789, ""train_samples_per_second"": 0.98, ""train_steps_per_second"": 0.037, ""train_loss"": 1.095139397515191, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,25,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.1016, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0478, ""grad_norm"": 12.974329948425293, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.991, ""grad_norm"": 10.887616157531738, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 493.2912, ""train_samples_per_second"": 0.979, ""train_steps_per_second"": 0.036, ""train_loss"": 1.046799553765191, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,26,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0674, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0201, ""grad_norm"": 9.894609451293945, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9818, ""grad_norm"": 9.443336486816406, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 518.4007, ""train_samples_per_second"": 0.932, ""train_steps_per_second"": 0.035, ""train_loss"": 1.0231187608506944, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,27,0.43902439024390244,0.24327485380116956,"[{""loss"": 1.0796, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0363, ""grad_norm"": 11.556943893432617, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0878, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 488.8474, ""train_samples_per_second"": 0.988, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0679050021701388, ""epoch"": 3.0}]",0.425,1.0,0.5964912280701754,0.0,0.0,0.0,1.0,0.07142857142857142,0.13333333333333333
pt,full,28,0.4146341463414634,0.2588546838795101,"[{""loss"": 1.0765, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.046, ""grad_norm"": 10.364480018615723, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0135, ""grad_norm"": 11.301109313964844, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 487.9631, ""train_samples_per_second"": 0.99, ""train_steps_per_second"": 0.037, ""train_loss"": 1.045333014594184, ""epoch"": 3.0}]",0.4166666666666667,0.8823529411764706,0.5660377358490566,0.0,0.0,0.0,0.4,0.14285714285714285,0.21052631578947367
pt,full,29,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0361, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0429, ""grad_norm"": 9.891283988952637, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0597, ""grad_norm"": 12.904287338256836, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 493.2462, ""train_samples_per_second"": 0.979, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0462443033854167, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
pt,full,30,0.4634146341463415,0.30512820512820515,"[{""loss"": 1.0969, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0599, ""grad_norm"": 12.052495956420898, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9551, ""grad_norm"": 10.4754056930542, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 490.8857, ""train_samples_per_second"": 0.984, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0373094346788194, ""epoch"": 3.0}]",0.45714285714285713,0.9411764705882353,0.6153846153846154,0.0,0.0,0.0,0.5,0.21428571428571427,0.3
en,before_2016,1,0.46153846153846156,0.3176470588235294,"[{""loss"": 1.0449, ""grad_norm"": 4.9759955406188965, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9865, ""grad_norm"": 6.834043502807617, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9514, ""grad_norm"": Infinity, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 313.2976, ""train_samples_per_second"": 0.986, ""train_steps_per_second"": 0.038, ""train_loss"": 0.9942519664764404, ""epoch"": 3.0}]",0.47368421052631576,0.8181818181818182,0.6,0.0,0.0,0.0,0.42857142857142855,0.3,0.35294117647058826
en,before_2016,2,0.38461538461538464,0.2814814814814815,"[{""loss"": 1.0704, ""grad_norm"": 12.041366577148438, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0203, ""grad_norm"": 10.542263984680176, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.954, ""grad_norm"": Infinity, ""learning_rate"": 3.3333333333333333e-06, ""epoch"": 3.0}, {""train_runtime"": 313.8548, ""train_samples_per_second"": 0.985, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0149152874946594, ""epoch"": 3.0}]",0.4444444444444444,0.36363636363636365,0.4,0.0,0.0,0.0,0.35294117647058826,0.6,0.4444444444444444
en,before_2016,3,0.6153846153846154,0.45138888888888884,"[{""loss"": 1.1292, ""grad_norm"": 13.77943229675293, ""learning_rate"": 1.5000000000000002e-05, ""epoch"": 1.0}, {""loss"": 1.0238, ""grad_norm"": 3.990103006362915, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 1.0075, ""grad_norm"": 7.5423078536987305, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 309.8247, ""train_samples_per_second"": 0.997, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0534882545471191, ""epoch"": 3.0}]",0.5238095238095238,1.0,0.6875,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
en,before_2016,4,0.4230769230769231,0.3115942028985507,"[{""loss"": 1.1031, ""grad_norm"": 6.700770854949951, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9828, ""grad_norm"": 9.288023948669434, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9902, ""grad_norm"": 6.890635967254639, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 314.9394, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0253560940424602, ""epoch"": 3.0}]",0.46153846153846156,0.5454545454545454,0.5,0.0,0.0,0.0,0.38461538461538464,0.5,0.43478260869565216
en,before_2016,5,0.6153846153846154,0.452991452991453,"[{""loss"": 1.0189, ""grad_norm"": 6.096909046173096, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.986, ""grad_norm"": 4.931352615356445, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0438, ""grad_norm"": 12.667338371276855, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 323.0592, ""train_samples_per_second"": 0.956, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0161999464035034, ""epoch"": 3.0}]",0.6,0.8181818181818182,0.6923076923076923,0.0,0.0,0.0,0.6363636363636364,0.7,0.6666666666666666
en,before_2016,6,0.46153846153846156,0.26430976430976433,"[{""loss"": 1.0641, ""grad_norm"": 6.3312907218933105, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0205, ""grad_norm"": 9.758605003356934, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0699, ""grad_norm"": 10.602212905883789, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 315.915, ""train_samples_per_second"": 0.978, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0515189170837402, ""epoch"": 3.0}]",0.44,1.0,0.6111111111111112,0.0,0.0,0.0,1.0,0.1,0.18181818181818182
en,before_2016,7,0.5384615384615384,0.39734299516908217,"[{""loss"": 1.0564, ""grad_norm"": 6.739258766174316, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0023, ""grad_norm"": Infinity, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.9736, ""grad_norm"": 6.815119743347168, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 314.8742, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0107483466466267, ""epoch"": 3.0}]",0.5384615384615384,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.5384615384615384,0.7,0.6086956521739131
en,before_2016,8,0.6538461538461539,0.4802469135802469,"[{""loss"": 1.054, ""grad_norm"": 7.147471904754639, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.013, ""grad_norm"": 9.19095230102539, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9818, ""grad_norm"": 6.905768871307373, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 313.7106, ""train_samples_per_second"": 0.985, ""train_steps_per_second"": 0.038, ""train_loss"": 1.016242225964864, ""epoch"": 3.0}]",0.625,0.9090909090909091,0.7407407407407407,0.0,0.0,0.0,0.7,0.7,0.7
en,before_2016,9,0.5769230769230769,0.4222222222222222,"[{""loss"": 1.0867, ""grad_norm"": 4.877129554748535, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9963, ""grad_norm"": 9.000665664672852, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.012, ""grad_norm"": 9.300878524780273, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 313.0174, ""train_samples_per_second"": 0.987, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0316866636276245, ""epoch"": 3.0}]",0.6666666666666666,0.5454545454545454,0.6,0.0,0.0,0.0,0.5294117647058824,0.9,0.6666666666666666
en,before_2016,10,0.5769230769230769,0.41830065359477125,"[{""loss"": 1.0554, ""grad_norm"": 8.336181640625, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.038, ""grad_norm"": 4.549381732940674, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.002, ""grad_norm"": 6.2095417976379395, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 312.7069, ""train_samples_per_second"": 0.988, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0318220456441243, ""epoch"": 3.0}]",0.5263157894736842,0.9090909090909091,0.6666666666666666,0.0,0.0,0.0,0.7142857142857143,0.5,0.5882352941176471
en,before_2016,11,0.4230769230769231,0.1981981981981982,"[{""loss"": 1.1216, ""grad_norm"": 9.568558692932129, ""learning_rate"": 1.5000000000000002e-05, ""epoch"": 1.0}, {""loss"": 1.1081, ""grad_norm"": 7.395996570587158, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 1.0092, ""grad_norm"": 7.420269012451172, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 310.5495, ""train_samples_per_second"": 0.995, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0796229441960652, ""epoch"": 3.0}]",0.4230769230769231,1.0,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.0
en,before_2016,12,0.46153846153846156,0.3176470588235294,"[{""loss"": 1.0407, ""grad_norm"": 10.254509925842285, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0321, ""grad_norm"": 9.503594398498535, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.9955, ""grad_norm"": 8.159324645996094, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 314.2732, ""train_samples_per_second"": 0.983, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0227437416712444, ""epoch"": 3.0}]",0.47368421052631576,0.8181818181818182,0.6,0.0,0.0,0.0,0.42857142857142855,0.3,0.35294117647058826
en,before_2016,13,0.5,0.3206349206349206,"[{""loss"": 1.0703, ""grad_norm"": 7.435146808624268, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0765, ""grad_norm"": 8.606122970581055, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0338, ""grad_norm"": 7.722587585449219, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 314.482, ""train_samples_per_second"": 0.983, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0601768891016643, ""epoch"": 3.0}]",0.4583333333333333,1.0,0.6285714285714286,0.0,0.0,0.0,1.0,0.2,0.3333333333333333
en,before_2016,14,0.34615384615384615,0.24812030075187966,"[{""loss"": 1.0826, ""grad_norm"": 5.044731616973877, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9829, ""grad_norm"": Infinity, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.9801, ""grad_norm"": 13.378558158874512, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 309.5946, ""train_samples_per_second"": 0.998, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0151886940002441, ""epoch"": 3.0}]",0.375,0.2727272727272727,0.3157894736842105,0.0,0.0,0.0,0.3333333333333333,0.6,0.42857142857142855
en,before_2016,15,0.46153846153846156,0.2736111111111111,"[{""loss"": 1.0809, ""grad_norm"": 5.077274799346924, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9913, ""grad_norm"": Infinity, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.9905, ""grad_norm"": 7.092966079711914, ""learning_rate"": 3.3333333333333333e-06, ""epoch"": 3.0}, {""train_runtime"": 310.5863, ""train_samples_per_second"": 0.995, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0209096272786458, ""epoch"": 3.0}]",0.5238095238095238,1.0,0.6875,0.0,0.0,0.0,0.2,0.1,0.13333333333333333
en,before_2016,16,0.5384615384615384,0.3951515151515152,"[{""loss"": 1.0521, ""grad_norm"": 8.840231895446777, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9936, ""grad_norm"": 6.806879997253418, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9629, ""grad_norm"": 6.919466972351074, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 324.2403, ""train_samples_per_second"": 0.953, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0028746525446575, ""epoch"": 3.0}]",0.5714285714285714,0.7272727272727273,0.64,0.0,0.0,0.0,0.5,0.6,0.5454545454545454
en,before_2016,17,0.38461538461538464,0.2720306513409962,"[{""loss"": 1.0709, ""grad_norm"": 9.573380470275879, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0158, ""grad_norm"": 6.404930114746094, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.047, ""grad_norm"": Infinity, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 317.2038, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0445812940597534, ""epoch"": 3.0}]",0.42857142857142855,0.2727272727272727,0.3333333333333333,0.0,0.0,0.0,0.3684210526315789,0.7,0.4827586206896552
en,before_2016,18,0.6538461538461539,0.48188405797101447,"[{""loss"": 1.0838, ""grad_norm"": 6.229711532592773, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0318, ""grad_norm"": 9.60128402709961, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0375, ""grad_norm"": 4.8520941734313965, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 310.2137, ""train_samples_per_second"": 0.996, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0510388215382893, ""epoch"": 3.0}]",0.6923076923076923,0.8181818181818182,0.75,0.0,0.0,0.0,0.6153846153846154,0.8,0.6956521739130435
